id,term,name
,3058,[[b;#fff;]//]
,3058,[[b;#fff;]n.]
,3059,[[b;#fff;]/fod/]
,3059,[[b;#fff;]v.]
,3060,[[b;#fff;]v.]
,3061,[[b;#fff;]n.]
,3062,[[b;#fff;]n.]
,3063,[[b;#fff;]/foo/]
,3064,[[b;#fff;]n.]
,3065,[[b;#fff;]n.]
,3066,[[b;#fff;]n.]
,3067,[[b;#fff;]n.]
,3068,[[b;#fff;]n.]
,3069,[[b;#fff;]adj.]
,3070,[[b;#fff;]adj.]
,3072,[[b;#fff;]pl.n.]
,3073,[[b;#fff;]vt.]
,3075,[[b;#fff;]n.]
,3076,"[[b;#fff;]adj.,vi.]"
,3077,[[b;#fff;]n.]
,3078,"[[b;#fff;]/for´trash/]"
,3078,[[b;#fff;]n.]
,3079,[[b;#fff;]n.]
,3080,[[b;#fff;]n.]
,3081,[[b;#fff;]n.]
,3082,[[b;#fff;]n.]
,3083,"[[b;#fff;]n.,v.]"
,3084,[[b;#fff;]adj.]
,3085,[[b;#fff;]n.]
,3086,[[b;#fff;]n.]
,3087,[[b;#fff;]n.]
,3088,"[[b;#fff;]/fred´net/]"
,3088,[[b;#fff;]n.]
,3089,[[b;#fff;]n.]
,3090,[[b;#fff;]n.]
,3091,[[b;#fff;]v.]
,3092,[[b;#fff;]adj.]
,3093,[[b;#fff;]/frink/]
,3093,[[b;#fff;]v.]
,3094,"[[b;#fff;]/fri:´ohd/]"
,3094,[[b;#fff;]n.]
,3095,[[b;#fff;]n.]
,3096,[[b;#fff;]/frob/]
,3097,"[[b;#fff;]/frob´ni·kayt/]"
,3097,[[b;#fff;]vt.]
,3098,"[[b;#fff;]/frob´nits/]"
,3098,[[b;#fff;]pl.]
,3098,[[b;#fff;]frobnitzem]
,3098,"[[b;#fff;]/frob´nit·zm/]"
,3098,"[[b;#fff;]frob­ni]"
,3098,"[[b;#fff;]/frob'­ni:/]"
,3098,[[b;#fff;]n.]
,3099,[[b;#fff;]phrog]
,3100,[[b;#fff;]v.]
,3101,[[b;#fff;]n.]
,3102,[[b;#fff;]/frots/]
,3103,[[b;#fff;]/frotst/]
,3103,[[b;#fff;]adj.]
,3104,[[b;#fff;]n.]
,3105,[[b;#fff;]//]
,3105,"[[b;#fff;]n.,obs.]"
,3107,"[[b;#fff;]/fus'·king/]"
,3107,"[[b;#fff;]/eff'·seek·ing/]"
,3107,[[b;#fff;]adj.]
,3108,"[[b;#fff;]/F·S·F/]"
,3108,[[b;#fff;]abbrev.]
,3110,[[b;#fff;]n.]
,3111,[[b;#fff;]excl.]
,3112,[[b;#fff;]/fuhd/]
,3112,[[b;#fff;]n.]
,3113,"[[b;#fff;]/fuhd worz/]"
,3113,[[b;#fff;]n.]
,3115,[[b;#fff;]n.]
,3116,[[b;#fff;]vi.]
,3117,[[b;#fff;]n.]
,3118,[[b;#fff;]n.]
,3119,[[b;#fff;]n.]
,3120,[[b;#fff;]adj.]
,3121,[[b;#fff;]n.]
,3122,[[b;#fff;]excl.]
,3123,"[[b;#fff;]pref.,suff.]"
,3124,[[b;#fff;]n.]
,3125,[[b;#fff;]n.]
,3126,[[b;#fff;]vi.]
,3127,"[[b;#fff;]/gar´plee/]"
,3127,[[b;#fff;]n.]
,3130,"[[b;#fff;]/gaw´bl/]"
,3130,[[b;#fff;]n.]
,3131,"[[b;#fff;]/G·C/]"
,3132,"[[b;#fff;]/jee´kohs/]"
,3132,[[b;#fff;]n.]
,3133,"[[b;#fff;]/jee´kohs/]"
,3133,[[b;#fff;]n.]
,3134,"[[b;#fff;]/g@·dahn´kn/]"
,3134,[[b;#fff;]adj.]
,3135,[[b;#fff;]v.]
,3136,[[b;#fff;]n.]
,3137,[[b;#fff;]n.]
,3138,[[b;#fff;]vi.]
,3140,[[b;#fff;]/jen/]
,3140,"[[b;#fff;]n.,v.]"
,3141,[[b;#fff;]n.]
,3142,[[b;#fff;]n.]
,3143,[[b;#fff;]vt.]
,3144,[[b;#fff;]n.]
,3145,"[[b;#fff;]/jen´sim/]"
,3146,[[b;#fff;]imp.]
,3147,[[b;#fff;]imp.]
,3149,[[b;#fff;]/jib/]
,3151,[[b;#fff;]/jig/]
,3151,[[b;#fff;]/gig/]
,3151,[[b;#fff;]n.]
,3152,"[[b;#fff;]/ji´ga/]"
,3152,"[[b;#fff;]/gi´ga/]"
,3152,[[b;#fff;]pref.]
,3153,"[[b;#fff;]/gi:´goh/]"
,3154,[[b;#fff;]n.]
,3155,"[[b;#fff;]/gil´y@n/]"
,3155,"[[b;#fff;]/jil´y@n/]"
,3155,[[b;#fff;]n.]
,3156,[[b;#fff;]n.]
,3157,[[b;#fff;]/gips/]
,3157,[[b;#fff;]/jips/]
,3157,[[b;#fff;]n.]
,3158,[[b;#fff;]n.]
,3159,[[b;#fff;]/glark/]
,3159,[[b;#fff;]vt.]
,3160,[[b;#fff;]n.]
,3161,"[[b;#fff;]/glas T·T·Y/]"
,3161,"[[b;#fff;]/glas ti´tee/]"
,3161,[[b;#fff;]n.]
,3162,"[[b;#fff;]/glas´fet/]"
,3162,[[b;#fff;]n.]
,3163,[[b;#fff;]/glich/]
,3164,[[b;#fff;]/glob/]
,3164,[[b;#fff;]not]
,3164,[[b;#fff;]/glohb/]
,3164,"[[b;#fff;]v.,n.]"
,3165,[[b;#fff;]/glork/]
,3166,[[b;#fff;]n.]
,3167,"[[b;#fff;]/nar´lee/]"
,3167,[[b;#fff;]adj.]
,3168,[[b;#fff;]/gnoo/]
,3168,[[b;#fff;]not]
,3168,[[b;#fff;]/noo/]
,3169,"[[b;#fff;]/noo´bee/]"
,3169,[[b;#fff;]n.]
,3170,"[[b;#fff;]/gnoo´maks/]"
,3170,[[b;#fff;]n.]
,3171,[[b;#fff;]v.]
,3172,[[b;#fff;]v.]
,3173,[[b;#fff;]vi.]
,3174,[[b;#fff;]n.]
,3175,[[b;#fff;]//]
,3177,[[b;#fff;]vt.]
,3178,[[b;#fff;]prov.]
,3179,"[[b;#fff;]/god·zil'@·gram/]"
,3179,[[b;#fff;]n.]
,3180,[[b;#fff;]adj.]
,3181,"[[b;#fff;]n. obs.]"
,3182,[[b;#fff;]/gonk/]
,3182,"[[b;#fff;]vi.,n.]"
,3183,"[[b;#fff;]/gon´kyoo·lay·tr/]"
,3183,[[b;#fff;]n.]
,3184,"[[b;#fff;]/gon´zoh/]"
,3184,[[b;#fff;]adj.]
,3185,"[[b;#fff;]n.,adj.]"
,3186,[[b;#fff;]v.]
,3187,[[b;#fff;]n.]
,3188,[[b;#fff;]n.]
,3189,[[b;#fff;]n.]
,3190,"[[b;#fff;]/gor´ets/]"
,3190,[[b;#fff;]n.]
,3191,[[b;#fff;]n.]
,3192,[[b;#fff;]/gorp/]
,3192,[[b;#fff;]n.]
,3193,"[[b;#fff;]/goz´maks/]"
,3193,[[b;#fff;]n.]
,3194,[[b;#fff;]n.]
,3195,"[[b;#fff;]/G·P·L/]"
,3195,[[b;#fff;]n.]
,3196,"[[b;#fff;]/G·P·V/]"
,3196,[[b;#fff;]n.]
,3197,[[b;#fff;]n.]
,3200,[[b;#fff;]n.]
,3201,[[b;#fff;]n.]
,3202,[[b;#fff;]n.]
,3203,"[[b;#fff;]vi.,n.]"
,3204,[[b;#fff;]n.]
,3205,[[b;#fff;]n.]
,3206,[[b;#fff;]n.]
,3207,[[b;#fff;]n.]
,3208,[[b;#fff;]prov.]
,3209,[[b;#fff;]n.]
,3210,[[b;#fff;]/grep/]
,3210,[[b;#fff;]vi.]
,3211,[[b;#fff;]n.]
,3212,[[b;#fff;]//]
,3212,[[b;#fff;]n.]
,3213,[[b;#fff;]vt.]
,3214,[[b;#fff;]n.]
,3214,[[b;#fff;]//]
,3215,[[b;#fff;]/grich/]
,3216,[[b;#fff;]/grok/]
,3216,[[b;#fff;]/grohk/]
,3216,[[b;#fff;]vt.]
,3217,[[b;#fff;]/gronk/]
,3217,[[b;#fff;]vt.]
,3218,[[b;#fff;]vi.]
,3219,[[b;#fff;]adj.]
,3220,[[b;#fff;]vi.]
,3221,[[b;#fff;]n.]
,3222,[[b;#fff;]/gruhnj/]
,3222,[[b;#fff;]n.]
,3223,"[[b;#fff;]/guhb'@sh/]"
,3223,[[b;#fff;]n.]
,3224,"[[b;#fff;]/gwee´do/]"
,3224,"[[b;#fff;]/khwee´do/]"
,3225,"[[b;#fff;]/gilt´weir/]"
,3225,[[b;#fff;]n.]
,3226,"[[b;#fff;]/guhm´bee/]"
,3226,[[b;#fff;]n.]
,3227,[[b;#fff;]/guhnch/]
,3227,[[b;#fff;]vt.]
,3228,[[b;#fff;]n.]
,3229,[[b;#fff;]n.]
,3230,[[b;#fff;]n.]
,3231,[[b;#fff;]/gweep/]
,3232,[[b;#fff;]n.]
,3236,[[b;#fff;]n.]
,3237,[[b;#fff;]n.]
,3238,[[b;#fff;]vt.]
,3239,[[b;#fff;]vt.]
,3240,[[b;#fff;]vt.]
,3241,[[b;#fff;]n.]
,3242,[[b;#fff;]adj.]
,3243,[[b;#fff;]adj.]
,3244,[[b;#fff;]n.]
,3245,[[b;#fff;]n.]
,3247,[[b;#fff;]n.]
,3248,[[b;#fff;]n.]
,3249,[[b;#fff;]n.]
,3250,[[b;#fff;]n.]
,3251,"[[b;#fff;]/hak´ish/]"
,3251,[[b;#fff;]adj.]
,3252,[[b;#fff;]n.]
,3253,[[b;#fff;]n.]
,3254,[[b;#fff;]n.]
,3255,[[b;#fff;]n.]
,3256,[[b;#fff;]adj.]
,3257,"[[b;#fff;]/hak´mem/]"
,3257,[[b;#fff;]n.]
,3258,"[[b;#fff;]/hak´speek/]"
,3258,[[b;#fff;]n.]
,3259,[[b;#fff;]n.]
,3261,[[b;#fff;]vt.]
,3262,[[b;#fff;]n.]
,3263,[[b;#fff;]//]
,3264,[[b;#fff;]vt.]
,3265,[[b;#fff;]n.]
,3266,[[b;#fff;]v.]
,3267,[[b;#fff;]n.]
,3268,[[b;#fff;]n.]
,3269,"[[b;#fff;]/hand´wayv/]"
,3270,[[b;#fff;]v.]
,3271,[[b;#fff;]prov.]
,3272,[[b;#fff;]adv.]
,3273,[[b;#fff;]n.]
,3274,[[b;#fff;]adj.]
,3275,"[[b;#fff;]/hard·weir'@·lee/]"
,3275,[[b;#fff;]adv.]
,3276,[[b;#fff;]adj.]
,3278,[[b;#fff;]n.]
,3279,[[b;#fff;]n.]
,3280,[[b;#fff;]n.]
,3281,"[[b;#fff;]/H·C·F/]"
,3281,[[b;#fff;]n.]
,3282,[[b;#fff;]adj.]
,3283,[[b;#fff;]n.]
,3284,[[b;#fff;]n.]
,3285,[[b;#fff;]n.]
,3286,[[b;#fff;]n.]
,3287,[[b;#fff;]adj.]
,3289,"[[b;#fff;]/hi:´zen·buhg/]"
,3289,[[b;#fff;]n.]
,3291,[[b;#fff;]interj.]
,3292,[[b;#fff;]interj.]
,3293,[[b;#fff;]excl.]
,3294,[[b;#fff;]n.]
,3295,[[b;#fff;]n.]
,3296,"[[b;#fff;]/hek´sit/]"
,3296,[[b;#fff;]n.]
,3299,[[b;#fff;]n.]
,3300,[[b;#fff;]n.]
,3301,"[[b;#fff;]/hi:´ mohb´ee/]"
,3301,[[b;#fff;]n.]
,3302,[[b;#fff;]adv.]
,3303,[[b;#fff;]//]
,3303,[[b;#fff;]n.]
,3304,[[b;#fff;]n.]
,3305,[[b;#fff;]adj.]
,3306,"[[b;#fff;]/H·L·L/]"
,3306,[[b;#fff;]n.]
,3307,[[b;#fff;]n.]
,3308,"[[b;#fff;]n.,vt.]"
,3309,[[b;#fff;]n.]
,3310,"[[b;#fff;]/hol´ist/]"
,3310,[[b;#fff;]adj.]
,3311,[[b;#fff;]n.]
,3312,[[b;#fff;]n.]
,3313,[[b;#fff;]n.]
,3314,[[b;#fff;]n.]
,3315,[[b;#fff;]n.]
,3316,[[b;#fff;]n.]
,3317,[[b;#fff;]n.]
,3319,[[b;#fff;]adj.]
,3321,[[b;#fff;]adj.]
,3322,[[b;#fff;]n.]
,3323,[[b;#fff;]n.]
,3324,"[[b;#fff;]/hot´link/]"
,3324,[[b;#fff;]n.]
,3325,[[b;#fff;]n.]
,3326,"[[b;#fff;]/H·P suhks/]"
,3326,[[b;#fff;]n.]
,3327,[[b;#fff;]//]
,3328,[[b;#fff;]v.]
,3329,[[b;#fff;]adj.]
,3330,[[b;#fff;]n.]
,3331,"[[b;#fff;]/huhng´g@s/]"
,3331,[[b;#fff;]adj.]
,3332,"[[b;#fff;]/hi:´per·spays/]"
,3332,[[b;#fff;]n.]
,3333,[[b;#fff;]n.]
,3334,[[b;#fff;]interj.]
,3337,[[b;#fff;]//]
,3338,"[[b;#fff;]/I·B·M/]"
,3339,[[b;#fff;]n.]
,3340,[[b;#fff;]n.]
,3341,"[[b;#fff;]/I·D·ten·T er'@r/]"
,3342,[[b;#fff;]adj.]
,3343,"[[b;#fff;]/I·D·P/]"
,3343,"[[b;#fff;]v.,n.]"
,3345,"[[b;#fff;]/if´def owt/]"
,3345,[[b;#fff;]v.]
,3346,[[b;#fff;]//]
,3347,[[b;#fff;]adj.]
,3348,[[b;#fff;]//]
,3348,[[b;#fff;]abbrev.]
,3349,[[b;#fff;]prov.]
,3350,[[b;#fff;]adj.]
,3351,[[b;#fff;]n.]
,3352,[[b;#fff;]vt.]
,3353,[[b;#fff;]n.]
,3354,[[b;#fff;]n.]
,3356,[[b;#fff;]n.]
,3357,[[b;#fff;]n.]
,3358,[[b;#fff;]adj.]
,3359,[[b;#fff;]n.]
,3360,[[b;#fff;]n.]
,3361,[[b;#fff;]n.]
,3362,[[b;#fff;]vt.]
,3363,[[b;#fff;]n.]
,3364,"[[b;#fff;]/in·it´gaym/]"
,3364,[[b;#fff;]n.]
,3365,[[b;#fff;]adj.]
,3367,"[[b;#fff;]/in´t@r·kal/]"
,3367,[[b;#fff;]n.]
,3369,[[b;#fff;]adj.]
,3370,[[b;#fff;]n.]
,3373,[[b;#fff;]n.]
,3375,[[b;#fff;]adj.]
,3377,[[b;#fff;]n.]
,3378,"[[b;#fff;]/I·R·C/]"
,3378,[[b;#fff;]n.]
,3379,[[b;#fff;]n.]
,3380,[[b;#fff;]n.]
,3381,[[b;#fff;]n.]
,3382,[[b;#fff;]n.]
,3383,[[b;#fff;]n.]
,3384,"[[b;#fff;]/I·S·P/]"
,3385,[[b;#fff;]n.]
,3386,"[[b;#fff;]/I·T·S/]"
,3386,[[b;#fff;]n.]
,3387,[[b;#fff;]//]
,3388,[[b;#fff;]//]
,3389,"[[b;#fff;]/J rand´m/]"
,3389,[[b;#fff;]n.]
,3390,"[[b;#fff;]/J rand´m hak´r/]"
,3390,[[b;#fff;]n.]
,3391,[[b;#fff;]v.]
,3392,"[[b;#fff;]/jag´eez/]"
,3392,[[b;#fff;]n.]
,3394,"[[b;#fff;]/J·C·L/]"
,3394,[[b;#fff;]n.]
,3395,[[b;#fff;]//]
,3395,[[b;#fff;]n.]
,3397,[[b;#fff;]n.]
,3400,[[b;#fff;]n.]
,3401,[[b;#fff;]n.]
,3402,[[b;#fff;]n.]
,3403,"[[b;#fff;]/joh´ kohd`/]"
,3403,[[b;#fff;]n.]
,3404,"[[b;#fff;]n., vt.]"
,3405,[[b;#fff;]vi.]
,3406,[[b;#fff;]n.]
,3407,[[b;#fff;]v.]
,3408,[[b;#fff;]vt.]
,3409,[[b;#fff;]/K/]
,3409,[[b;#fff;]n.]
,3410,[[b;#fff;]n.]
,3411,[[b;#fff;]pref.]
,3412,"[[b;#fff;]/k@·hoo´n@/]"
,3412,[[b;#fff;]n.]
,3413,[[b;#fff;]n.]
,3414,[[b;#fff;]n.]
,3415,[[b;#fff;]/ken/]
,3415,[[b;#fff;]n.]
,3417,"[[b;#fff;]/K·G·B´vaks/]"
,3417,[[b;#fff;]n.]
,3418,"[[b;#fff;]/ki:´boh/]"
,3419,[[b;#fff;]v.]
,3420,"[[b;#fff;]/ki:·boh´zoh/]"
,3420,[[b;#fff;]n.]
,3421,[[b;#fff;]v.]
,3422,[[b;#fff;]n.]
,3424,[[b;#fff;]n.]
,3425,[[b;#fff;]n.]
,3426,[[b;#fff;]pref.]
,3427,[[b;#fff;]n.]
,3428,[[b;#fff;]/kips/]
,3428,[[b;#fff;]n.]
,3429,"[[b;#fff;]/kis´ prin´si·pl/]"
,3429,[[b;#fff;]n.]
,3430,[[b;#fff;]n.]
,3431,[[b;#fff;]n.]
,3432,[[b;#fff;]/klohn/]
,3432,[[b;#fff;]n.]
,3434,[[b;#fff;]/klooj/]
,3435,[[b;#fff;]vt.]
,3436,[[b;#fff;]vt.]
,3437,[[b;#fff;]n.]
,3438,[[b;#fff;]pl.n.]
,3439,[[b;#fff;]n.]
,3440,"[[b;#fff;]/ka·nooth´/]"
,3440,[[b;#fff;]n.]
,3441,"[[b;#fff;]/koh´an/]"
,3441,[[b;#fff;]n.]
,3444,"[[b;#fff;]/krem·vaks/]"
,3444,[[b;#fff;]n.]
,3445,"[[b;#fff;]/chur´ka/]"
,3445,[[b;#fff;]n.]
,3446,[[b;#fff;]n.]
,3447,[[b;#fff;]n.]
,3448,"[[b;#fff;]/lan par´tee/]"
,3449,[[b;#fff;]n.]
,3450,[[b;#fff;]n.]
,3451,[[b;#fff;]//]
,3452,[[b;#fff;]n.]
,3453,[[b;#fff;]/layz/]
,3453,[[b;#fff;]vt.]
,3454,[[b;#fff;]n.]
,3455,[[b;#fff;]n.]
,3456,[[b;#fff;]n.]
,3457,[[b;#fff;]n.]
,3458,[[b;#fff;]n.]
,3460,[[b;#fff;]n.]
,3461,[[b;#fff;]adj.]
,3462,[[b;#fff;]n.]
,3464,"[[b;#fff;]/L·E·R/]"
,3465,[[b;#fff;]/lerp/]
,3465,"[[b;#fff;]vi.,n.]"
,3466,[[b;#fff;]v.]
,3468,"[[b;#fff;]/lek´sr/]"
,3468,[[b;#fff;]n.]
,3469,[[b;#fff;]n.]
,3470,[[b;#fff;]prov.]
,3471,[[b;#fff;]n.]
,3472,[[b;#fff;]adj.]
,3473,[[b;#fff;]adj.]
,3474,[[b;#fff;]adj.]
,3476,"[[b;#fff;]n. obs.]"
,3477,[[b;#fff;]n.]
,3478,[[b;#fff;]adj.]
,3479,[[b;#fff;]n.]
,3480,[[b;#fff;]n.]
,3481,[[b;#fff;]adj.]
,3483,[[b;#fff;]n.]
,3484,"[[b;#fff;]/leen´us/]"
,3484,"[[b;#fff;]/lin´us/]"
,3484,"[[b;#fff;]/li:´nus/]"
,3485,"[[b;#fff;]/lee´nuhks/]"
,3485,"[[b;#fff;]/li´nuks/]"
,3485,[[b;#fff;]not]
,3485,"[[b;#fff;]/li:´nuhks/]"
,3485,[[b;#fff;]n.]
,3486,[[b;#fff;]n.]
,3487,[[b;#fff;]n.]
,3488,[[b;#fff;]n.]
,3489,[[b;#fff;]v.]
,3490,[[b;#fff;]n.]
,3491,[[b;#fff;]adj.]
,3492,[[b;#fff;]/li:v/]
,3492,"[[b;#fff;]adj.,adv.]"
,3493,[[b;#fff;]n.]
,3494,[[b;#fff;]imp.]
,3495,"[[b;#fff;]/li:v´lok/]"
,3495,[[b;#fff;]n.]
,3496,"[[b;#fff;]/li:v´weir/]"
,3496,[[b;#fff;]n.]
,3497,[[b;#fff;]n.]
,3498,[[b;#fff;]pl.n.]
,3499,"[[b;#fff;]adj.,obs.]"
,3500,[[b;#fff;]adj.]
,3501,[[b;#fff;]n.]
,3502,[[b;#fff;]adj.]
,3503,[[b;#fff;]vt.]
,3504,[[b;#fff;]n.]
,3505,[[b;#fff;]n.]
,3506,[[b;#fff;]vi.]
,3507,[[b;#fff;]interj.]
,3508,[[b;#fff;]n.]
,3509,[[b;#fff;]adj.]
,3510,[[b;#fff;]n.]
,3511,"[[b;#fff;]/los'@j/]"
,3511,[[b;#fff;]n.]
,3512,[[b;#fff;]adj.]
,3513,[[b;#fff;]adj.]
,3514,[[b;#fff;]adj.]
,3515,[[b;#fff;]adj.]
,3516,[[b;#fff;]adj.]
,3517,[[b;#fff;]prov.]
,3518,[[b;#fff;]n.]
,3519,[[b;#fff;]n.]
,3520,[[b;#fff;]n.]
,3521,"[[b;#fff;]/loo´zr/]"
,3521,[[b;#fff;]n.]
,3522,[[b;#fff;]pref.]
,3524,"[[b;#fff;]/mak´dink/]"
,3524,[[b;#fff;]vt.]
,3525,"[[b;#fff;]/mach´oh·flops/]"
,3525,[[b;#fff;]n.]
,3526,"[[b;#fff;]/mak´in·toy/]"
,3526,[[b;#fff;]n.]
,3527,"[[b;#fff;]/mak´in·trash`/]"
,3527,[[b;#fff;]n.]
,3528,"[[b;#fff;]/mak´roh/]"
,3528,[[b;#fff;]n.]
,3529,[[b;#fff;]pref.]
,3530,"[[b;#fff;]/mak·rol'@·jee/]"
,3530,[[b;#fff;]n.]
,3531,"[[b;#fff;]/mag'@t·boks/]"
,3531,[[b;#fff;]n.]
,3533,[[b;#fff;]n.]
,3534,[[b;#fff;]n.]
,3535,[[b;#fff;]n.]
,3536,[[b;#fff;]n.]
,3538,[[b;#fff;]n.]
,3539,[[b;#fff;]n.]
,3540,[[b;#fff;]n.]
,3541,[[b;#fff;]n.]
,3542,[[b;#fff;]n.]
,3543,[[b;#fff;]n.]
,3544,[[b;#fff;]n.]
,3545,"[[b;#fff;]/man´del·buhg/]"
,3545,[[b;#fff;]n.]
,3546,[[b;#fff;]/mahnjd/]
,3546,[[b;#fff;]n.]
,3547,[[b;#fff;]vt.]
,3548,[[b;#fff;]n.]
,3549,[[b;#fff;]n.]
,3550,"[[b;#fff;]/man`yoo·la´ri·tee/]"
,3550,[[b;#fff;]n.]
,3552,[[b;#fff;]pl.n.]
,3553,[[b;#fff;]adj.]
,3554,[[b;#fff;]adv.]
,3555,"[[b;#fff;]/mar´k@·troyd/]"
,3555,[[b;#fff;]n.]
,3556,[[b;#fff;]n.]
,3557,[[b;#fff;]n.]
,3558,[[b;#fff;]vt.]
,3559,[[b;#fff;]n.]
,3560,[[b;#fff;]n.]
,3561,[[b;#fff;]n.]
,3562,[[b;#fff;]n.]
,3564,"[[b;#fff;]/meet´spays/]"
,3564,[[b;#fff;]n.]
,3565,[[b;#fff;]n.]
,3566,"[[b;#fff;]/mees'@z/]"
,3566,[[b;#fff;]n.]
,3567,[[b;#fff;]/meg/]
,3567,[[b;#fff;]n.]
,3568,"[[b;#fff;]/me´g@/]"
,3568,[[b;#fff;]pref.]
,3569,"[[b;#fff;]/meg'@·pen`ee/]"
,3569,[[b;#fff;]n.]
,3570,"[[b;#fff;]/me´goh/]"
,3570,"[[b;#fff;]/mee´goh/]"
,3571,[[b;#fff;]n.]
,3572,[[b;#fff;]/meem/]
,3572,[[b;#fff;]n.]
,3573,[[b;#fff;]n.]
,3574,"[[b;#fff;]/me·met´iks/]"
,3574,[[b;#fff;]n.]
,3575,[[b;#fff;]n.]
,3576,[[b;#fff;]n.]
,3577,[[b;#fff;]n.]
,3578,"[[b;#fff;]/men`yoo·i:´tis/]"
,3578,[[b;#fff;]n.]
,3579,"[[b;#fff;]/mes·dos/]"
,3579,[[b;#fff;]n.]
,3580,"[[b;#fff;]/me´t@/]"
,3580,"[[b;#fff;]/may´t@/]"
,3580,"[[b;#fff;]/mee´t@/]"
,3580,[[b;#fff;]pref.]
,3581,[[b;#fff;]n.]
,3582,[[b;#fff;]n.]
,3583,"[[b;#fff;]/M·F·T·L/]"
,3584,[[b;#fff;]n.]
,3585,[[b;#fff;]n.]
,3586,[[b;#fff;]pref.]
,3587,[[b;#fff;]n.]
,3588,[[b;#fff;]n.]
,3589,"[[b;#fff;]/mi:`·kroh·len'·@t/]"
,3589,[[b;#fff;]n.]
,3590,"[[b;#fff;]/mi:´kroh·reed/]"
,3590,[[b;#fff;]n.]
,3591,"[[b;#fff;]/mi:´kro·s@rf/]"
,3592,"[[b;#fff;]/mi:´kroh·sloth` win´dohz/]"
,3592,[[b;#fff;]n.]
,3595,[[b;#fff;]adj.]
,3597,"[[b;#fff;]/mil'@·lamp`sn/]"
,3597,[[b;#fff;]n.]
,3599,[[b;#fff;]/mips/]
,3599,[[b;#fff;]n.]
,3600,"[[b;#fff;]/mis·buhg/]"
,3600,[[b;#fff;]n.]
,3601,"[[b;#fff;]/mis·fee´chr/]"
,3601,"[[b;#fff;]/mis´fee`chr/]"
,3601,[[b;#fff;]n.]
,3602,[[b;#fff;]n.]
,3604,"[[b;#fff;]/mis·wort/]"
,3604,[[b;#fff;]n.]
,3605,[[b;#fff;]//]
,3606,"[[b;#fff;]/moh´bo/]"
,3607,"[[b;#fff;]/moh´bee/]"
,3608,[[b;#fff;]n.]
,3609,"[[b;#fff;]vt.,n.]"
,3610,[[b;#fff;]n.]
,3611,[[b;#fff;]n.]
,3612,"[[b;#fff;]/mod´yu·loh/]"
,3612,[[b;#fff;]prep.]
,3613,[[b;#fff;]n.]
,3613,"[[b;#fff;]/mo´jee·ba·ke/]"
,3614,"[[b;#fff;]/mol´ee·gard/]"
,3614,[[b;#fff;]n.]
,3615,[[b;#fff;]n.]
,3616,[[b;#fff;]vt.]
,3617,[[b;#fff;]n.]
,3619,"[[b;#fff;]/mon´tee/]"
,3619,[[b;#fff;]n.]
,3620,[[b;#fff;]/moof/]
,3621,"[[b;#fff;]/morz law/]"
,3621,[[b;#fff;]prov.]
,3622,"[[b;#fff;]/mor´ee·@/]"
,3622,[[b;#fff;]n.]
,3623,"[[b;#fff;]/moh·tahz/]"
,3623,[[b;#fff;]n.]
,3624,"[[b;#fff;]/moh·tohs/]"
,3624,[[b;#fff;]n.]
,3625,[[b;#fff;]/mots/]
,3625,"[[b;#fff;]/M·O·T·S·S/]"
,3625,[[b;#fff;]n.]
,3626,[[b;#fff;]vi.]
,3627,[[b;#fff;]n.]
,3628,[[b;#fff;]n.]
,3629,[[b;#fff;]n.]
,3631,"[[b;#fff;]/mow´soh/]"
,3631,[[b;#fff;]n.]
,3632,"[[b;#fff;]/M·S·dos/]"
,3632,[[b;#fff;]n.]
,3633,[[b;#fff;]/moo/]
,3634,[[b;#fff;]/muhd/]
,3634,[[b;#fff;]n.]
,3635,[[b;#fff;]n.]
,3636,[[b;#fff;]n.]
,3638,"[[b;#fff;]/muhl´tiks/]"
,3638,[[b;#fff;]n.]
,3639,[[b;#fff;]n.]
,3640,"[[b;#fff;]/muhm´bl@j/]"
,3640,[[b;#fff;]n.]
,3641,[[b;#fff;]interj.]
,3642,[[b;#fff;]vt.]
,3643,[[b;#fff;]n.]
,3644,[[b;#fff;]n.]
,3645,"[[b;#fff;]/muhnch´kin/]"
,3645,[[b;#fff;]n.]
,3646,[[b;#fff;]n.]
,3647,[[b;#fff;]/muhng/]
,3647,[[b;#fff;]vt.]
,3648,[[b;#fff;]/muhnj/]
,3648,[[b;#fff;]vt.]
,3649,[[b;#fff;]prov.]
,3650,[[b;#fff;]n.]
,3651,[[b;#fff;]vt.]
,3652,[[b;#fff;]/N/]
,3652,[[b;#fff;]quant.]
,3653,"[[b;#fff;]/nad´jr/]"
,3653,[[b;#fff;]v.]
,3654,"[[b;#fff;]/nag´weir/]"
,3654,[[b;#fff;]n.]
,3655,[[b;#fff;]adj.]
,3656,[[b;#fff;]vi.]
,3657,[[b;#fff;]adj.]
,3658,[[b;#fff;]n.]
,3659,[[b;#fff;]/nak/]
,3659,[[b;#fff;]interj.]
,3660,[[b;#fff;]//]
,3661,"[[b;#fff;]/nan´oh/]"
,3661,[[b;#fff;]n.]
,3662,[[b;#fff;]pref.]
,3663,"[[b;#fff;]/nan´oh·ay`kr/]"
,3663,[[b;#fff;]n.]
,3664,"[[b;#fff;]/nan´oh·bot/]"
,3664,[[b;#fff;]n.]
,3665,"[[b;#fff;]/nan´oh·k@m·pyoo´tr/]"
,3665,[[b;#fff;]n.]
,3666,[[b;#fff;]n.]
